X,Y,id
-8480080.417,434919.2742,1
-8479318.468,434919.2742,1
-8478115.391,434899.2229,2
-8472681.495,434919.2742,1
-8471979.7,434979.428,2
-8471658.88,435300.2485,1
-8469493.341,434899.2229,3
-8467648.624,434879.1717,2
-8491850.517,434778.9153,3
-8491750.261,434839.0691,2
-8484090.672,434859.1204,2
-8480501.493,434879.1717,3
-8476832.109,434839.0691,2
-8472521.085,434839.0691,3
-8470275.341,434778.9153,1
-8470195.136,434919.2742,3
-8486978.056,434919.2742,1
-8480722.057,434899.2229,1
-8478937.494,434798.9665,2
-8471899.495,434758.864,3
-8490747.697,434839.0691,3
-8486637.185,434859.1204,3
-8483489.134,434738.8127,1
-8480160.622,434758.864,1
-8479559.083,434758.864,1
-8471137.546,434738.8127,3
-8489644.876,434798.9665,3
-8480481.442,435300.2485,2
-8468450.675,434718.7614,2
-8480020.263,434738.8127,2
-8473463.495,434758.864,1
-8477353.443,434758.864,2
-8488943.082,434919.2742,3
-8491269.03,434638.5563,2
-8488401.697,434798.9665,2
-8484110.724,435099.7357,1
-8483549.288,434798.9665,3
-8480361.134,434578.4025,3
-8488682.415,434819.0178,2
-8488361.595,434538.2999,3
-8479879.904,434618.505,1
-8478516.417,434558.3512,3
-8467909.29,435320.2998,1
-8488582.159,436162.4535,2
-8486396.569,434598.4538,3
-8484070.621,434598.4538,3
-8476390.981,434518.2486,3
-8470997.187,434538.2999,3
-8484812.518,434538.2999,1
-8483368.826,434598.4538,1
-8477714.366,434498.1974,2
-8467688.726,434558.3512,3
-8488983.184,434417.9922,2
-8487098.364,434879.1717,2
-8485313.8,434678.6589,1
-8481925.134,434518.2486,2
-8481123.083,434478.1461,3
-8479839.801,434478.1461,2
-8474345.751,434498.1974,1
-8483990.416,434478.1461,1
-8481403.801,435641.1202,3
-8475608.981,434438.0435,2
-8469272.777,434438.0435,3
-8479539.032,434417.9922,2
-8472480.982,434458.0948,3
-8481183.237,434979.428,2
-8467728.829,434397.941,3
-8470335.495,434638.5563,2
-8491489.594,434377.8897,2
-8490667.492,434478.1461,2
-8489424.312,434558.3512,2
-8483368.826,434297.6846,3
-8478937.494,434337.7871,2
-8472019.803,434458.0948,2
-8492472.107,434257.582,3
-8477914.878,434297.6846,2
-8474486.11,434237.5307,3
-8473443.443,434257.582,1
-8468049.649,434297.6846,2
-8485935.39,434377.8897,1
-8482947.749,434558.3512,1
-8478095.34,434297.6846,1
-8473102.572,434257.582,1
-8481624.365,434197.4282,2
-8472701.546,434237.5307,1
-8472280.469,434478.1461,1
-8469152.47,434397.941,2
-8467849.137,434217.4795,2
-8467768.932,434237.5307,2
-8489143.594,434177.3769,3
-8473764.264,434277.6333,2
-8471418.264,434137.2743,3
-8471177.649,434177.3769,2
-8468510.829,435320.2998,3
-8479899.955,434337.7871,1
-8474726.725,434137.2743,3
-8473022.366,434478.1461,2
-8487719.954,434638.5563,1
-8479619.237,434117.2231,2
-8470275.341,434197.4282,3
-8490166.21,434137.2743,2
-8480300.981,434037.018,2
-8477273.238,434257.582,3
-8468069.701,434117.2231,1
-8469914.418,434237.5307,2
-8468390.521,433996.9154,2
-8483970.365,434097.1718,1
-8472019.803,433976.8641,2
-8469854.264,434016.9667,1
-8492030.979,433936.7616,2
-8490487.03,433956.8128,3
-8486797.595,434016.9667,3
-8483228.467,434097.1718,1
-8491870.568,434097.1718,3
-8480702.006,433956.8128,2
-8470856.828,435039.5819,2
-8489003.236,433876.6077,2
-8480882.468,434157.3256,3
-8477814.622,433936.7616,2
-8470716.469,433976.8641,2
-8469092.316,433896.659,2
-8483068.057,433896.659,1
-8477373.494,433916.7103,3
-8484912.775,433776.3513,2
-8481263.442,433796.4026,3
-8478837.237,433816.4539,2
-8468611.085,433936.7616,1
-8480902.519,433736.2488,1
-8468951.957,433916.7103,3
-8490587.287,433796.4026,2
-8471578.674,434037.018,2
-8469693.854,433876.6077,2
-8467849.137,433756.3001,3
-8482927.698,433776.3513,3
-8473764.264,433756.3001,2
-8484110.724,433736.2488,1
-8469994.623,433796.4026,3
-8487559.543,433615.9411,2
-8479398.673,433896.659,2
-8475608.981,433816.4539,2
-8481082.98,433796.4026,2
-8475027.494,433696.1462,1
-8473222.879,433696.1462,2
-8472240.367,433836.5052,2
-8490246.415,433595.8898,3
-8486737.441,433615.9411,3
-8480902.519,433555.7873,3
-8477393.545,433736.2488,2
-8473924.674,433796.4026,1
-8471678.931,433635.9924,2
-8489885.492,433716.1975,2
-8475027.494,434518.2486,3
-8488221.236,433595.8898,2
-8483348.775,433595.8898,1
-8481844.929,433595.8898,2
-8474826.982,433936.7616,2
-8469272.777,433515.6847,1
-8488562.107,433716.1975,3
-8474526.212,433816.4539,1
-8469774.059,433555.7873,1
-8467889.239,433555.7873,3
-8487399.133,433535.736,3
-8486978.056,433555.7873,2
-8479097.904,433475.5822,2
-8478275.801,433676.0949,2
-8477012.571,433475.5822,2
-8471979.7,433595.8898,2
-8469613.649,434037.018,3
-8491810.415,433475.5822,3
-8472160.162,433415.4283,1
-8469032.162,433455.5309,3
-8467929.342,433435.4796,3
-8488943.082,433435.4796,1
-8468751.444,433495.6334,1
-8487820.21,433415.4283,3
-8472882.008,433415.4283,1
-8470074.829,433535.736,2
-8481203.288,433375.3258,2
-8479358.571,433395.377,2
-8475588.93,433415.4283,3
-8475368.366,433335.2232,2
-8474606.418,433395.377,1
-8492091.132,433335.2232,2
-8477253.186,433295.1206,2
-8474826.982,433435.4796,1
-8473383.29,433295.1206,2
-8487178.569,433315.1719,2
-8482847.493,433375.3258,2
-8478015.135,433295.1206,1
-8470034.726,433275.0694,3
-8478957.545,433234.9668,1
-8474686.623,433475.5822,3
-8492532.261,433255.0181,2
-8490306.569,433335.2232,3
-8480621.801,433255.0181,2
-8478536.468,433275.0694,1
-8475769.392,433375.3258,2
-8472781.751,433315.1719,2
-8467969.444,433275.0694,3
-8471338.059,433295.1206,2
-8468029.598,433575.8385,2
-8472440.879,433335.2232,1
-8482967.801,433154.7617,3
-8474145.238,433134.7104,1
-8470576.111,433275.0694,2
-8483749.801,433194.8643,2
-8472641.392,433114.6591,2
-8481624.365,433255.0181,1
-8479899.955,433335.2232,2
-8479458.827,433074.5566,1
-8482566.775,433575.8385,3
-8468711.342,432954.2489,1
-8473583.802,433154.7617,1
-8470876.88,433114.6591,3
-8468951.957,433275.0694,2
-8491529.697,433214.9155,2
-8489404.261,432974.3002,2
-8482466.519,433034.454,2
-8477714.366,432994.3515,2
-8486757.492,432974.3002,2
-8481082.98,433154.7617,3
-8476250.622,433435.4796,3
-8485614.569,433034.454,3
-8482045.442,432954.2489,3
-8478335.955,432954.2489,2
-8488662.364,433355.2745,2
-8482005.339,433295.1206,2
-8469252.726,432894.0951,1
-8490306.569,432974.3002,3
-8485694.775,432853.9925,2
-8481784.775,432934.1976,3
-8468089.752,432914.1464,3
-8485614.569,435260.1459,2
-8474706.674,432954.2489,3
-8474065.033,432813.89,3
-8474305.648,433676.0949,2
-8482867.544,432914.1464,2
-8486456.723,432753.7361,3
-8482967.801,432753.7361,3
-8468129.855,432753.7361,3
-8471358.11,432914.1464,3
-8470094.88,432733.6848,2
-8468430.624,432853.9925,2
-8492532.261,432833.9412,2
-8473082.52,432793.8387,1
-8490707.594,432853.9925,2
-8470215.187,432773.7874,3
-8469453.239,433054.5053,3
-8481704.57,432813.89,2
-8471999.751,432693.5823,1
-8489664.928,432894.0951,3
-8484591.954,432673.531,1
-8478616.673,432693.5823,3
-8469252.726,432693.5823,2
-8487820.21,433114.6591,2
-8478797.135,432773.7874,2
-8478055.237,432733.6848,2
-8490146.158,432673.531,3
-8486376.518,432573.2746,2
-8481062.929,432813.89,2
-8470856.828,432653.4797,3
-8485434.108,432693.5823,2
-8476872.212,432773.7874,2
-8474285.597,432633.4285,2
-8473262.982,432613.3772,1
-8472240.367,432954.2489,2
-8489765.184,432673.531,2
-8488381.646,432493.0695,2
-8480140.57,432613.3772,1
-8478536.468,432833.9412,1
-8471177.649,432573.2746,3
-8491930.722,432653.4797,2
-8482546.724,432553.2233,3
-8472882.008,432793.8387,2
-8484852.621,432513.1208,3
-8484491.698,432513.1208,3
-8484351.339,432513.1208,1
-8470756.572,432533.1721,2
-8468250.162,432473.0182,2
-8487178.569,432513.1208,3
-8476711.802,432573.2746,3
-8490106.056,432372.7618,2
-8483388.878,432493.0695,3
-8478155.494,432452.9669,1
-8477313.34,432493.0695,3
-8489304.005,432493.0695,3
-8477092.776,432412.8644,2
-8492532.261,432432.9157,2
-8477614.109,432412.8644,2
-8470275.341,432432.9157,2
-8484612.006,432312.608,1
-8480300.981,432352.7106,1
-8473122.623,432332.6593,2
-8468591.034,432392.8131,2
-8477954.981,432392.8131,2
-8473523.648,432432.9157,1
-8482967.801,432352.7106,3
-8474626.469,432432.9157,3
-8485975.492,432372.7618,2
-8473784.315,432452.9669,2
-8473724.161,433275.0694,3
-8469914.418,432212.3516,2
-8469172.521,432473.0182,1
-8468330.367,432232.4029,3
-8489404.261,432232.4029,3
-8488401.697,432392.8131,3
-8481804.827,432232.4029,3
-8472019.803,432172.249,3
-8474546.264,432152.1978,2
-8474044.982,432252.4542,2
-8469413.136,432452.9669,2
-8473022.366,432132.1465,2
-8469834.213,432172.249,3
-8492331.748,432152.1978,2
-8488542.056,432132.1465,3
-8489183.697,432152.1978,2
-8483649.544,432252.4542,3
-8488201.184,432152.1978,2
-8489705.03,432152.1978,3
-8489564.671,432152.1978,2
-8478556.519,432152.1978,2
-8478095.34,432152.1978,2
-8487379.082,432152.1978,3
-8479940.058,432172.249,1
-8476010.007,432031.8901,2
-8474887.135,431991.7875,2
-8473784.315,432172.249,1
-8472641.392,432172.249,1
-8470094.88,432112.0952,3
-8488842.825,432031.8901,3
-8481423.852,431971.7363,3
-8471719.033,432372.7618,1
-8471438.315,432031.8901,1
-8468370.47,432051.9414,2
-8484852.621,432071.9927,1
-8478235.699,431991.7875,1
-8476471.186,432011.8388,2
-8484511.749,431971.7363,1
-8482787.339,431971.7363,3
-8471438.315,432051.9414,3
-8488602.21,431851.4286,2
-8476350.879,431851.4286,1
-8472480.982,431971.7363,3
-8471017.239,431931.6337,1
-8477112.827,431931.6337,2
-8472160.162,431871.4799,3
-8472841.905,431871.4799,3
-8469834.213,431931.6337,1
-8482406.365,432232.4029,2
-8483328.724,432112.0952,2
-8474385.853,431831.3773,2
-8470355.546,433114.6591,1
-8470736.521,431891.5311,3
-8485173.441,432011.8388,1
-8486857.749,431630.8645,3
-8482145.698,431670.9671,3
-8471638.828,431731.1209,1
-8490747.697,431831.3773,2
-8489404.261,431731.1209,2
-8488261.338,431691.0184,2
-8484110.724,432392.8131,2
-8479438.776,431871.4799,1
-8472962.213,431711.0696,1
-8472260.418,432112.0952,2
-8474847.033,431691.0184,2
-8486256.21,431630.8645,1
-8479258.314,431610.8132,2
-8473744.213,431610.8132,2
-8473042.418,431831.3773,2
-8476130.315,431550.6594,2
-8490587.287,431650.9158,3
-8480581.699,431610.8132,1
-8471237.803,432312.608,2
-8484852.621,431510.5569,2
-8468530.88,431450.403,2
-8478897.391,431410.3005,1
-8474065.033,431530.6081,2
-8473102.572,431510.5569,3
-8490186.261,431530.6081,2
-8488522.005,431751.1722,3
-8483870.108,431430.3517,3
-8480842.365,432112.0952,2
-8479619.237,432212.3516,2
-8478055.237,431610.8132,2
-8469754.008,431350.1466,1
-8484692.211,431470.4543,3
-8484070.621,431410.3005,2
-8480240.827,431590.762,2
-8472841.905,431570.7107,2
-8487699.902,431370.1979,2
-8487579.595,431570.7107,1
-8482727.185,431430.3517,2
-8482005.339,431330.0953,2
-8476010.007,431310.0441,2
-8481524.109,431430.3517,2
-8473543.7,431269.9415,2
-8486296.313,431831.3773,3
-8475228.007,431330.0953,2
-8474305.648,431310.0441,2
-8483168.313,431269.9415,2
-8480020.263,431289.9928,1
-8477634.161,431269.9415,1
-8474285.597,431450.403,1
-8471859.392,431590.762,2
-8486316.364,431189.7364,1
-8483629.493,431350.1466,2
-8483288.621,431430.3517,3
-8481183.237,431289.9928,2
-8477954.981,431149.6338,1
-8468530.88,431149.6338,3
-8487238.723,431550.6594,2
-8476511.289,435761.4279,1
-8470756.572,431370.1979,1
-8484491.698,431169.6851,1
-8491269.03,431209.7877,2
-8485013.031,431109.5313,3
-8469553.495,431450.403,2
-8468972.008,432412.8644,3
-8489845.389,431049.3774,2
-8469533.444,431049.3774,3
-8485113.287,431610.8132,3
-8479238.263,431169.6851,2
-8474847.033,431089.48,1
-8471839.341,431149.6338,1
-8490106.056,431069.4287,3
-8486958.005,431149.6338,3
-8483388.878,431029.3262,2
-8485594.518,431089.48,3
-8485113.287,431049.3774,2
-8482506.621,431129.5826,2
-8476010.007,431029.3262,2
-8474425.956,431029.3262,2
-8470094.88,431330.0953,2
-8476370.93,431169.6851,1
-8480321.032,431009.2749,1
-8474686.623,431229.839,2
-8485654.672,431771.2235,2
-8469974.572,431049.3774,1
-8468570.983,430949.1211,3
-8486556.98,430909.0185,1
-8481002.775,430888.9672,1
-8477814.622,431029.3262,2
-8476691.75,430828.8134,2
-8475187.905,431009.2749,2
-8487258.774,430868.9159,1
-8492211.44,430808.7621,3
-8486917.903,430828.8134,1
-8468751.444,430888.9672,2
-8482646.98,430788.7108,2
-8474586.366,430989.2236,1
-8487659.8,430748.6083,1
-8486436.672,430929.0698,3
-8481082.98,430708.5057,2
-8469553.495,430728.557,3
-8489103.492,431249.8902,2
-8485313.8,430708.5057,3
-8482687.083,430688.4544,3
-8482386.314,430748.6083,2
-8474325.7,430688.4544,1
-8484231.031,430768.6595,2
-8473022.366,431129.5826,1
-8473744.213,430788.7108,2
-8482987.852,430808.7621,2
-8469693.854,430648.3519,2
-8468871.752,430668.4032,3
-8490487.03,430628.3006,3
-8489745.133,430568.1468,2
-8478396.109,430608.2493,2
-8489544.62,430588.198,2
-8486376.518,430588.198,3
-8483368.826,430588.198,3
-8477313.34,430608.2493,1
-8468691.29,430467.8904,3
-8474666.571,430507.9929,1
-8484411.493,430507.9929,3
-8474245.494,430608.2493,2
-8487880.364,430447.8391,1
-8484852.621,430949.1211,2
-8484371.39,430387.6853,2
-8476812.058,430407.7365,2
-8487760.056,430949.1211,1
-8487258.774,430548.0955,3
-8481463.955,432493.0695,1
-8481624.365,430367.634,2
-8487439.236,430327.5314,1
-8482286.057,430247.3263,3
-8480280.929,430407.7365,1
-8480060.365,430548.0955,2
-8479138.006,430608.2493,2
-8477132.879,430387.6853,2
-8471899.495,430267.3776,1
-8491930.722,430267.3776,3
-8489404.261,430307.4801,2
-8492131.235,430347.5827,2
-8475528.776,430227.275,2
-8468731.393,430267.3776,3
-8471658.88,430267.3776,2
-8484451.595,430287.4289,1
-8485734.877,430287.4289,2
-8469212.624,430307.4801,2
-8487038.21,430167.1212,3
-8478416.16,430167.1212,2
-8474506.161,430247.3263,2
-8472942.161,430588.198,2
-8483068.057,430066.8648,3
-8490908.107,430167.1212,3
-8480661.904,430167.1212,1
-8487439.236,430106.9674,3
-8480762.16,430307.4801,2
-8469713.906,430086.9161,3
-8489043.338,430026.7622,3
-8488361.595,430046.8135,3
-8481243.391,430106.9674,2
-8468771.495,430066.8648,3
-8491469.543,430026.7622,3
-8481664.468,429986.6597,2
-8481143.134,430026.7622,1
-8470215.187,430307.4801,2
-8469573.547,429946.5571,2
-8490426.876,430026.7622,2
-8484672.159,430207.2237,3
-8483609.442,430026.7622,1
-8474165.289,429886.4033,2
-8490065.953,429866.352,3
-8490647.44,429866.352,3
-8479077.853,429866.352,2
-8476731.853,429766.0956,2
-8488341.543,429906.4546,1
-8485654.672,429826.2495,3
-8475428.52,429866.352,2
-8472841.905,429906.4546,2
-8481624.365,429866.352,3
-8481363.698,429846.3007,3
-8488060.825,429746.0443,3
-8485995.544,429685.8905,2
-8480481.442,429866.352,2
-8479619.237,429886.4033,2
-8476290.725,429786.1469,2
-8469653.752,430347.5827,1
-8486697.338,429766.0956,3
-8472360.674,429766.0956,2
-8489664.928,429746.0443,1
-8485273.698,429966.6084,3
-8473724.161,429685.8905,2
-8487519.441,429946.5571,1
-8473964.777,430026.7622,1
-8470576.111,429705.9418,2
-8468851.701,429705.9418,3
-8483689.647,429645.7879,1
-8483408.929,430307.4801,2
-8480481.442,429645.7879,2
-8472180.213,429766.0956,1
-8479478.878,429705.9418,1
-8468992.06,429705.9418,2
-8479037.75,429605.6854,2
-8478376.058,429725.9931,3
-8481644.416,430066.8648,1
-8470275.341,429565.5828,2
-8491369.286,429525.4803,3
-8469673.803,429525.4803,3
-8488562.107,429625.7367,1
-8490326.62,429525.4803,2
-8483489.134,429585.6341,3
-8480882.468,429505.429,1
-8480020.263,429545.5316,1
-8473503.597,429505.429,2
-8473042.418,429565.5828,2
-8479859.852,429545.5316,2
-8478757.032,429425.2239,3
-8477413.597,429405.1726,2
-8483027.955,429645.7879,1
-8482245.955,429725.9931,3
-8471999.751,429365.07,2
-8468891.803,429465.3264,3
-8469292.829,429866.352,3
-8484912.775,429465.3264,2
-8476952.417,429445.2752,2
-8475729.289,429405.1726,2
-8488762.62,429324.9675,3
-8486256.21,429324.9675,1
-8481082.98,429345.0188,3
-8479539.032,429304.9162,2
-8488281.389,429284.8649,3
-8484090.672,429605.6854,3
-8483910.211,429284.8649,2
-8485594.518,429445.2752,2
-8480120.519,429365.07,2
-8490045.902,429365.07,3
-8482466.519,429264.8137,3
-8480942.622,429184.6085,1
-8473283.033,429665.8392,1
-8480742.109,429184.6085,2
-8476070.161,429144.506,3
-8486095.8,429385.1213,3
-8481123.083,429144.506,2
-8477193.032,429064.3009,2
-8470616.213,429324.9675,2
-8476531.34,429144.506,3
-8472240.367,429124.4547,1
-8490727.645,429104.4034,2
-8489223.8,429084.3521,2
-8488060.825,429104.4034,3
-8472641.392,429144.506,2
-8469794.111,429284.8649,2
-8483449.031,428943.9932,2
-8473503.597,428964.0445,2
-8481263.442,428943.9932,1
-8487359.031,428964.0445,3
-8469272.777,429004.147,2
-8480020.263,428964.0445,2
-8486637.185,429084.3521,2
-8485333.852,428964.0445,2
-8484772.416,428823.6855,3
-8491248.979,429044.2496,2
-8473042.418,429044.2496,2
-8484431.544,428823.6855,2
-8479218.212,428923.9419,2
-8477112.827,428843.7368,3
-8481163.186,429866.352,2
-8473283.033,428863.7881,1
-8469693.854,428964.0445,3
-8488401.697,428863.7881,1
-8486396.569,428783.583,2
-8480300.981,428643.224,1
-8475588.93,428743.4804,1
-8473563.751,428783.583,1
-8469914.418,428863.7881,2
-8483789.903,428763.5317,2
-8481343.647,428723.4291,2
-8491068.517,428883.8394,3
-8490707.594,428783.583,3
-8487338.979,428703.3779,1
-8474826.982,428643.224,2
-8473503.597,428643.224,2
-8471358.11,428663.2753,2
-8487258.774,428623.1727,3
-8485654.672,428763.5317,2
-8480601.75,428623.1727,2
-8477393.545,428663.2753,3
-8491790.363,428583.0702,2
-8478917.442,428563.0189,3
-8486256.21,428482.8138,3
-8490667.492,428603.1215,2
-8476210.52,428502.8651,2
-8487719.954,428502.8651,1
-8482526.673,428502.8651,3
-8478656.776,428522.9163,2
-8469573.547,428522.9163,2
-8488902.979,429846.3007,2
-8480702.006,428522.9163,1
-8475969.904,428462.7625,1
-8489364.159,428583.0702,2
-8485975.492,428522.9163,2
-8488181.133,428502.8651,3
-8484732.313,428382.5574,2
-8476531.34,428462.7625,1
-8484030.518,428302.3523,2
-8487800.159,428683.3266,2
-8491269.03,428322.4036,2
-8489063.389,428242.1984,3
-8480240.827,428322.4036,2
-8486196.057,428262.2497,2
-8481724.621,428563.0189,2
-8478877.34,428202.0959,2
-8477874.776,428402.6087,2
-8471438.315,428322.4036,2
-8489304.005,428262.2497,2
-8484291.185,428422.66,3
-8478436.212,428242.1984,2
-8476731.853,428242.1984,2
-8472480.982,428322.4036,2
-8489604.774,428342.4548,2
-8471217.751,428462.7625,1
-8469393.085,428442.7112,3
-8481062.929,428502.8651,2
-8475669.135,428141.9421,1
-8481022.827,428081.7882,1
-8488201.184,428041.6857,3
-8490045.902,428502.8651,2
-8469954.521,428081.7882,2
-8469252.726,427941.4293,3
-8479719.494,427981.5318,2
-8479178.109,428001.5831,2
-8470796.675,428061.7369,1
-8481143.134,427881.2754,3
-8469433.188,427921.378,2
-8488822.774,427941.4293,1
-8487459.287,427821.1216,3
-8491188.825,427921.378,3
-8488461.851,427821.1216,2
-8486597.082,427841.1729,1
-8485213.544,427861.2242,1
-8481624.365,427821.1216,2
-8481463.955,427801.0703,3
-8477754.468,427881.2754,2
-8470215.187,427921.378,3
-8486055.698,428041.6857,3
-8478255.75,427941.4293,2
-8470836.777,427801.0703,3
-8487900.415,427941.4293,2
-8470556.059,427841.1729,1
-8469292.829,427821.1216,3
-8486877.8,427660.7114,3
-8484672.159,427861.2242,3
-8484271.134,427921.378,2
-8483449.031,427881.2754,2
-8483068.057,427760.9678,3
-8480100.468,427660.7114,2
-8484992.98,427981.5318,3
-8473523.648,427680.7626,2
-8471498.469,427640.6601,2
-8482787.339,427680.7626,2
-8470616.213,427660.7114,1
-8485434.108,427740.9165,3
-8491970.825,427600.5575,2
-8490627.389,427640.6601,2
-8478576.571,427540.4037,2
-8484070.621,427560.455,2
-8472420.828,427580.5063,2
-8483729.749,427540.4037,2
-8475428.52,427520.3524,2
-8471338.059,427680.7626,1
-8473182.777,427520.3524,2
-8470656.316,427540.4037,3
-8489644.876,427781.019,2
-8481123.083,427600.5575,2
-8478877.34,427420.096,2
-8492532.261,427379.9935,3
-8488161.082,427580.5063,2
-8485333.852,427400.0447,3
-8469874.316,427520.3524,2
-8488602.21,427821.1216,3
-8474486.11,427359.9422,2
-8490707.594,427319.8396,2
-8470656.316,427400.0447,1
-8490005.799,427299.7884,3
-8469453.239,427259.6858,2
-8487379.082,427359.9422,3
-8476571.443,427339.8909,2
-8485373.954,427480.2499,2
-8484692.211,427299.7884,3
-8478937.494,427279.7371,3
-8477333.391,427420.096,2
-8492091.132,427199.532,3
-8485995.544,427239.6345,3
-8485313.8,427199.532,2
-8479799.699,427400.0447,2
-8473242.931,427179.4807,2
-8471739.085,427319.8396,2
-8470997.187,428061.7369,2
-8492391.902,427239.6345,2
-8488401.697,427199.532,3
-8483549.288,427159.4294,2
-8469533.444,427219.5832,2
-8491830.466,427179.4807,2
-8486597.082,427119.3268,3
-8478897.391,427159.4294,2
-8477814.622,427159.4294,3
-8476030.058,427179.4807,2
-8471879.444,427179.4807,1
-8471037.29,427139.3781,1
-8489564.671,427059.173,1
-8488842.825,427139.3781,3
-8484692.211,427039.1217,2
-8482646.98,427199.532,2
-8469994.623,428422.66,1
-8469493.341,427139.3781,2
-8489143.594,427480.2499,1
-8473623.905,427059.173,2
-8486176.005,427199.532,2
-8476310.776,427239.6345,1
-8474425.956,427039.1217,2
-8470656.316,427219.5832,3
-8483027.955,427219.5832,3
-8469533.444,426978.9679,3
-8481604.314,427199.532,3
-8480381.186,427079.2243,2
-8489725.082,427159.4294,3
-8490988.312,427019.0705,2
-8479258.314,427019.0705,2
-8491269.03,427259.6858,2
-8472380.726,427119.3268,2
-8489043.338,426878.7115,3
-8484912.775,426818.5577,3
-8481484.006,426898.7628,2
-8470435.752,427039.1217,2
-8488782.671,426818.5577,1
-8478335.955,426918.8141,2
-8477834.673,426918.8141,2
-8490567.235,426878.7115,2
-8489203.748,426758.4038,1
-8486556.98,426838.6089,3
-8469573.547,426858.6602,3
-8491890.62,426818.5577,2
-8487218.672,427259.6858,2
-8479759.596,426898.7628,3
-8469733.957,426718.3013,2
-8487920.466,426778.4551,3
-8485915.339,426838.6089,2
-8474345.751,426698.25,2
-8470676.367,426758.4038,2
-8486677.287,427480.2499,2
-8485654.672,426818.5577,2
-8481965.237,426838.6089,2
-8469834.213,427059.173,3
-8484210.98,426638.0962,3
-8489925.594,426678.1987,3
-8488762.62,426658.1474,3
-8488441.8,426638.0962,2
-8470275.341,426618.0449,2
-8491269.03,426497.7372,2
-8485614.569,426497.7372,2
-8482546.724,426718.3013,2
-8473764.264,426577.9423,2
-8485975.492,426517.7885,2
-8472300.52,426537.8398,2
-8471959.649,426597.9936,1
-8491028.415,426698.25,3
-8489304.005,426577.9423,3
-8488341.543,426597.9936,3
-8486196.057,426537.8398,3
-8476731.853,426437.5834,2
-8470114.931,426497.7372,2
-8491449.491,426577.9423,2
-8483709.698,426618.0449,2
-8482266.006,426597.9936,2
-8479699.442,426497.7372,2
-8477874.776,426437.5834,2
-8469693.854,426457.6347,3
-8490045.902,426818.5577,2
-8472841.905,426417.5321,2
-8470315.444,426397.4808,1
-8484491.698,426437.5834,2
-8469733.957,426297.2244,3
-8492211.44,426257.1219,2
-8490707.594,426357.3783,2
-8471037.29,426377.4295,1
-8488100.928,426557.891,2
-8487419.185,426337.327,1
-8485133.339,426698.25,2
-8484812.518,426257.1219,2
-8483890.159,426237.0706,2
-8470215.187,426257.1219,2
-8483068.057,426237.0706,2
-8474085.084,426237.0706,2
-8471538.572,426417.5321,1
-8470836.777,426658.1474,1
-8486276.262,426196.968,2
-8480000.211,426337.327,2
-8479318.468,426156.8655,2
-8478937.494,426217.0193,2
-8478335.955,426196.968,2
-8477313.34,426196.968,1
-8472480.982,426257.1219,3
-8488602.21,426297.2244,2
-8480822.314,426096.7116,2
-8469894.367,426176.9168,2
-8486677.287,426337.327,2
-8471117.495,426638.0962,2
-8469774.059,426176.9168,3
-8488501.954,426156.8655,3
-8491569.799,426056.6091,2
-8470495.905,426076.6604,2
-8484251.082,426116.7629,3
-8487539.492,426076.6604,1
-8475909.751,426116.7629,2
-8471979.7,426036.5578,2
-8492532.261,426016.5065,1
-8491028.415,426116.7629,3
-8474425.956,426056.6091,2
-8492351.799,425976.404,3
-8490968.261,425876.1476,2
-8492492.158,425856.0963,2
-8491509.645,426016.5065,3
-8485875.236,425936.3014,3
-8479940.058,425936.3014,2
-8473142.674,425896.1989,2
-8488261.338,425896.1989,1
-8470215.187,425856.0963,2
-8469854.264,425876.1476,2
-8490667.492,425876.1476,2
-8487980.62,426437.5834,1
-8486737.441,425916.2501,3
-8472781.751,425896.1989,2
-8489745.133,425755.8399,3
-8488762.62,425795.9425,2
-8480321.032,425876.1476,2
-8487719.954,425775.8912,3
-8478736.981,425936.3014,1
-8485373.954,425675.6348,2
-8480681.955,426237.0706,3
-8476411.033,425735.7886,2
-8484932.826,425836.045,3
-8483950.313,425695.6861,2
-8470054.777,426076.6604,1
-8488060.825,425675.6348,3
-8480822.314,425595.4297,3
-8480300.981,425535.2758,2
-8491529.697,425655.5835,3
-8490727.645,425956.3527,3
-8488902.979,425535.2758,1
-8485313.8,425535.2758,3
-8471979.7,425535.2758,2
-8471017.239,425595.4297,2
-8470856.828,425595.4297,1
-8489564.671,425815.9937,2
-8481283.493,425455.0707,2
-8472501.033,425435.0194,3
-8470716.469,425435.0194,2
-8490106.056,425615.481,3
-8488421.748,425755.8399,2
-8484732.313,425435.0194,3
-8470556.059,425394.9169,1
-8478817.186,425495.1733,2
-8477072.725,425374.8656,2
-8471618.777,425334.7631,2
-8486597.082,425414.9682,1
-8477614.109,425314.7118,1
-8490767.748,425274.6092,2
-8489825.338,425294.6605,2
-8488722.518,425595.4297,3
-8487459.287,425214.4554,3
-8480641.852,425274.6092,2
-8471979.7,425254.5579,2
-8485634.621,425174.3528,2
-8472621.341,425234.5067,2
-8484030.518,425114.199,2
-8477132.879,425094.1477,2
-8473684.059,425274.6092,2
-8470114.931,425314.7118,1
-8491670.056,425254.5579,1
-8476812.058,425114.199,2
-8471418.264,425094.1477,3
-8486637.185,425094.1477,3
-8480381.186,425074.0964,2
-8491529.697,425114.199,3
-8486917.903,425054.0452,1
-8483188.365,425074.0964,2
-8491670.056,425414.9682,2
-8481484.006,424853.5324,2
